image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Predicted Complexity Score
aardvark_01b.jpg,0.055673326776316694,0.2864052972669669,4.424880053455534,-0.0,0.07079006531255101,0.0567334688695789,0.06916151191411317,0.1570367838396481,0.11843077410964398,0.2144530013126351,-0.016144495499368774,0.017284643023631422,0.13199474422141716,0.02860637509891626,0.06106252074982307,0.0,0.0284515014875586,0.023894314846045636,0.003464819594675283,-0.0,0.0,0.0319005468589055,-0.0071409768385511845,-0.0,0.0004828587634067202,-0.012153753686312921,0.019560325089523014,-0.027757299725091795,0.01501769697443733,0.04676436697044701,-0.06316995914718429,0.003806053546962817,0.0,0.0,0.22728273512448907,0.010999821417723075,0.09555301509505315,0.06748353949188812,0.1265066843144824,-0.008481291060065664,0.0011748146468218612,0.033688312781954874,0.10441775011934543,0.0496510690426302,0.041680841298550826,-0.02647139011250891,-0.0029964100703052696,-0.0076965544574266525,0.01898856481141752,6.471270067630278
abacus_01b.jpg,1.0438622206597221,0.27182786791796365,0.029275909308587172,0.0,0.5475645328904035,0.028156324477976315,0.029758119169534636,0.1182109106791082,0.624603415819396,0.048881686943596826,0.14468303145974648,0.3332881997762781,1.417330657590709,0.037843732145049616,0.3431206340107616,0.0,0.8332230782536678,0.14583408987868077,-0.0023820062486388256,0.0,0.0,0.04520378113107737,0.043057116438507174,-0.0,-0.02777264266249171,0.0223526534522593,0.12608002586420916,0.09559160073518334,-0.018812307148146756,0.16379976503557545,0.24558908985111003,-0.0015179729766707161,0.0,0.0,0.128111647089771,0.012157390146891406,0.06644320274662323,0.09965603075431147,0.18761353763645344,0.003953628088130996,-0.011830196454466854,0.05069850225563908,0.10967916975461521,0.154247823509101,-0.0047670862176208305,0.09355419342354544,0.01562876070847639,0.03852405591886906,0.031988566854341365,7.664312740667839
accordion_01b.jpg,0.6114458263132888,0.1832564725081022,0.27991688434018286,0.0,0.2769436149021679,0.054061123641084265,0.024002516800752743,0.4788313833819338,0.2321279735675046,0.37056760186768456,0.16996804514640662,0.39480834824386174,1.3242017689582701,0.15675279407440232,0.1818774547098577,0.0,0.36964817979179365,0.15255196629037068,-0.011802046483666095,0.0,-0.0,0.023406947116011875,-0.016547100433627965,-0.0,-0.0793865719288982,0.061552962528226965,0.024135672501119608,0.9688606726769787,0.0091604373701076,-0.04617967163709632,0.26736567099166303,0.04515568426460399,0.0,0.0,0.13422864671755147,0.008848665680259936,0.05535948833581149,-0.16794371385285914,0.09268036906382425,0.004281913464949006,0.08836272639610142,0.010476188471177941,0.46692915800051715,0.03346337971486782,0.03551406079738897,-0.03358822437323824,0.025469470173456816,0.1037879068109839,0.029938943367786484,7.394493590271667
acorn_01b.jpg,0.30331654853529155,1.5826034078224762,1.3308100426402498,0.0,0.05211027855261117,0.6298250368582381,0.23969558363790303,0.0319934442498838,0.7017423067015346,0.035150431277462126,-0.09099540977794549,0.10390820322820393,0.09862858185997632,0.06299020500884701,0.31951808787875235,0.0,0.4324734816082552,0.03562586049467473,0.010707338840157316,-0.0,0.0,0.24330847484807372,0.029730785887466703,0.0,0.011759120117888586,0.04996938656211131,0.04798663272396709,0.08510930835613925,0.025369622552383272,0.4823155283084608,0.2019430741046382,0.005166863595854834,0.0,-0.0,0.4536367774847816,0.005704242668274462,0.004454228894313671,0.07350415727987239,0.05401468000450381,0.026278108334974556,0.029096809486554912,-0.03532496441102755,0.27554010469752804,-0.0007601319725404553,0.020216629054248435,0.038480863579638126,0.009241107363332288,0.08987077699385579,0.08438104024323333,8.1910966561751
air_conditioner_01b.jpg,0.8768908637997457,0.010116797229396238,-0.23510744824070992,0.0,1.3069106909573474,0.06951018636845506,0.3035780091941797,0.5318297055850326,0.12863781060911936,0.0905246066051431,0.08974452565780451,0.05433805449651635,2.097594681322035,0.03183367576774442,0.1496137846470512,0.0,0.13095577196061403,0.017106900018643293,0.061011111151522544,0.0,0.0,-0.03334827501836769,0.05717530423490299,0.0,0.23966657738383315,0.00616395604988277,0.01697793530400115,0.08536270353765175,0.029429781393393716,-0.026493385207878667,0.06715292030911407,0.025589817453549726,0.0,0.0,-0.14890794041088123,-0.029414207689086584,0.0531936060660033,0.12489319938476444,0.6994744811674395,0.118823824509392,0.077356209783126,0.13250652030075183,0.1493154911883415,0.040330119317298865,0.04764316145615071,0.0600377948075127,0.02128294536884577,0.05078508599870362,0.025175555212294184,7.6052629090303805
air_mattress_01b.jpg,0.4192596066029823,0.22978574914944222,0.042234984969352886,0.0,1.4399902632468637,-0.00842719420016438,0.08943498238143925,0.3712940067126,0.32519568930819415,0.03865111064623746,0.19252205423705684,0.09251347598433753,0.4231916334727225,0.29110812851107126,0.056952811366817256,0.0,0.0035418098044499484,0.05368149320732207,0.04671232827326828,0.0,0.0,-0.04062274050748048,0.12071373430601362,0.0,0.24402603819793645,0.11926351013542505,0.12478542969665589,0.1480803629460005,-0.0007123425084855064,0.07420832838511007,0.1293340292670146,0.03810145176418508,0.0,0.0,0.05622146126093692,-0.004038697930256507,0.13990804141086666,0.004402845073457989,0.3079970206308282,0.06281467177209121,0.08905855118713438,0.1232451809523809,0.42130163406421955,0.188631464384399,0.03636228342188927,0.1004004457186635,0.005961507671558953,0.03289802227636902,0.041858966242228735,6.671844133493137
air_pump_01s.jpg,1.1227498017100732,-0.06023833400662576,-0.16628743122457618,-0.0,0.1463506842153901,0.11694902356355817,0.3273547354756112,1.3438774804488614,0.05542795304225841,-0.15524616037658584,0.039105410339394464,-0.07467662984702146,0.3699650447898326,0.16381851612680745,0.125333410334314,0.0,0.0073472582507810025,0.04267479301595695,0.09097998471347878,0.0,0.0,0.021419639627099907,0.10779470274788273,-0.0,0.14135276287600532,0.04733185851537646,0.1509692325191417,0.0474662485986875,0.015201403756485274,0.122020020704327,0.0583335304411524,0.012486818080345382,0.0,0.0,-0.07725539921425616,0.038294113239704025,-0.03989920986717222,-0.018576973748829374,0.6139563815483364,0.14135477089073728,0.03301549015897932,0.08365884711779445,0.25118409687130533,0.08977542681605676,-0.022666753041375894,0.08536984646163406,0.004636693695503611,-0.011930187572035332,0.04747975609445322,5.438258657888848
airbag_01b.jpg,0.7198078519464013,0.08638774865623892,0.27257086096349337,0.0,0.39492860960003356,0.020826153358078015,0.0035694222822356615,2.6973006825930526,0.20785557126580212,0.1943551150521879,-0.03933331941146465,-0.09439290732427799,0.8040742999100164,0.009755492524955658,0.35456768463924765,0.0,0.10375408625723326,0.047875679869280686,0.004082423089937192,0.0,0.0,0.06699414533427388,0.025407635294281496,0.0,0.18609836956119766,0.0659030508967351,0.20355543667007528,0.07997569319190907,-0.007775337878998843,0.076103448248852,0.13879539616912356,0.027852699746174037,0.0,0.0,0.2861995305707042,0.05546818351803651,0.16132292809462284,0.15631017205169997,0.2945841229711357,0.021143441862872852,0.1811429067997963,0.06010607117794484,0.25294162604178255,0.14077059326500863,0.025369356314743477,0.11055288052412388,0.0068462105188183435,0.11790180650887469,0.03151079440673004,8.55306661713297
airboat_01s.jpg,0.4502820487073535,0.05497804026447234,0.5533777237865444,0.0,0.3420170692006107,0.28300002892558584,0.3136426343726787,2.4157232925632965,0.1318759673342875,0.15520522776024692,0.141559492681803,0.0369980936282138,0.3655917269842481,0.20670529825070508,-0.1132366050914385,0.0,-0.0833087415689278,0.0003947723450320032,0.039317878953802045,0.0,0.0,0.01064927709316362,0.03751689118050825,0.0,0.0035745025685824127,0.021692047498059093,0.10567412067281079,0.046053500182789926,0.1505173014300327,-0.07456646677822022,0.07434093391755965,0.01308689891709394,-0.0,0.0,0.5301190364956666,-0.0167037942339645,0.16481177619016604,0.10198742514121942,0.2782228476620642,0.018680556510416692,-0.011893331005458361,0.10684701353383455,0.6464894822060062,0.11703950946995886,0.005213912529184925,0.040977913093068905,0.011018325995803577,-0.03221785655815623,0.02396465855379643,7.667220431364503
aircraft_carrier_01b.jpg,0.8336443588111545,-0.057431689297057394,-0.011150555215426773,0.0,0.32345114919014345,-0.018923554761056015,0.15234159016521892,2.572572789483392,0.22171342027584695,-0.016806440661390035,-0.004407021446019935,0.033594025595368254,0.6222637816088273,0.06618869455995886,-0.03686811116193445,0.0,0.25905014339766597,0.07773966057235875,0.027029679526543334,0.0,0.0,0.018893769591716153,0.03912827012939508,0.0,0.00726240929661938,-0.002454498370356274,0.21971445687530902,-0.0036619367838144792,0.17191140173368794,-0.05397030969263439,-0.07545613480675847,0.013806072737989988,-0.0,-0.0,0.1509968446027827,0.028621536967653242,0.031347217627600024,-0.006700447756231489,0.2938225705501415,0.006131631168588927,-0.14584017865966914,0.12055320300751873,0.0681632139696113,0.11457275726822502,0.04278054884543618,-0.008597513585730614,0.006260309458587174,0.08174590015787808,-0.029924492603798248,6.13310852237334
