image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,Predicted Complexity Score
aardvark_01b.jpg,0.0,0.007471405687489146,0.0710988308871043,0.0,0.0,0.0009267318088367379,0.0,0.003310968018246294,0.0011006450178973855,0.0012551399989357464,0.00018674645751928375,0.0009982433238139596,0.003042236961554089,0.0006478854418272401,0.002063712936352794,0.0,0.001763352295941341,0.0,0.0,0.0,0.0,0.0008465685727528785,0.0009558167744971381,0.0,0.00018853776350850188,0.0,0.0005594661407657736,2.8207105537197426e-05,0.0005490498862880267,0.002259563677734012,0.0,0.0,0.0006018131085436418,0.0,0.0052455555833575964,0.0,0.0009395703209692305,0.0013244661644705084,0.003413812574829015,0.0006138915285147479,0.0009965081645907608,0.0,0.0005833446201955925,0.001065508976439361,0.004511268472587933,0.0,0.0,0.0005470021381683415,0.0,0.11909585040926855
abacus_01b.jpg,0.0,0.014951185120979676,0.005844683932160012,0.0,0.0,0.0015960248156476218,0.0,0.006685788106881315,0.008415692873074428,0.0012770782466879887,0.002640885687493073,0.013098025181692842,0.036671522309129304,0.0017247006573253576,0.013561262276603706,0.0,0.02772873995253881,0.0,0.0,0.0,0.0,0.0023224848214842223,0.007821718583581468,0.0,0.00035333002161019834,0.0,0.003344977452602213,0.0007163093084175402,0.0005285432518316725,0.01096354696938299,0.0,0.0,0.002048385779606175,0.0,0.008647727199896905,0.0,0.0018138698760250477,0.0037423157237670025,0.00957323265452618,0.003119598752287345,0.0026002374583563885,0.0,0.0014284641755415363,0.004318820122814764,0.0032601364922070645,0.0,0.0,0.0032426606865887065,0.0,0.20404194849074153
accordion_01b.jpg,0.0,0.012381159578435443,0.013444925942384698,0.0,0.0,0.002274452693236634,0.0,0.014611888789172047,0.0036346182341427235,0.0037389310950781615,0.0029396396161433277,0.013936936053412334,0.03152065773787044,0.004162939781070049,0.008841779761225372,0.0,0.01425021690051088,0.0,0.0,0.0,0.0,0.001985009827684542,0.0039001634749113606,0.0,0.0002371940253140245,0.0,0.001815787221165481,0.0040984783431041,0.0015327799884484994,0.002013565916252541,0.0,0.0,0.0018054539458585129,0.0,0.009899198106713756,0.0,0.001961181934458711,0.0,0.007772652364516067,0.004014744907367426,0.005925980022737559,0.0,0.003163974134042815,0.002951017489466618,0.009413135996824444,0.0,0.0,0.005486515437352222,0.0,0.1937149793189008
acorn_01b.jpg,0.0,0.0710988308871043,0.048809026591847486,0.0,0.0,0.013988823460613729,0.0,0.0063776711460132775,0.010617966147833495,0.001541615981572334,0.0,0.00665085750654077,0.008172868157376188,0.002781844786743739,0.015102918652999796,0.0,0.019151233687186714,0.0,0.0,0.0,0.0,0.008891883578074465,0.008440114782020834,0.0,0.0008703230021841368,0.0,0.0024706469430859656,0.0008237437701003082,0.002117557448104523,0.030197138386359824,0.0,0.0,0.002208663449649404,0.0,0.021235501048319793,0.0,0.0015742480507458226,0.004180604066469028,0.007485331210397855,0.006033147126117596,0.004941345441628136,0.0,0.0027491866631420476,0.00261472704541819,0.008562571467133084,0.0,0.0,0.005956998165478118,0.0,0.32564738865026094
air_conditioner_01b.jpg,0.0,0.006778940012622399,0.0,0.0,0.0,0.002595999634516765,0.0,0.0167416334149468,0.0026947272214121938,0.00183467594357375,0.0021803384650414,0.004340695344359228,0.051688994633318226,0.0018123329736189652,0.0083475247408882,0.0,0.008626788134539425,0.0,0.0,0.0,0.0,0.0005104164986049341,0.010011577821357379,0.0,0.002405833489459174,0.0,0.001692241244755707,0.0007377481069512307,0.002012280856677161,0.0025763778115182657,0.0,0.0,0.0041492927150599355,0.0,0.0023548143964850993,0.0,0.001955951518071658,0.004661648578417853,0.024831354559896445,0.011836382728307145,0.005768039338628396,0.0,0.0018463275275979838,0.0030316124194077225,0.011387065838989682,0.0,0.0,0.004140009005241592,0.0,0.2035516249742647
air_mattress_01b.jpg,0.0,0.012166483345870742,0.005694562670655519,0.0,0.0,0.0008715159336852377,0.0,0.01125151943137062,0.004366508389573456,0.0010929426951296775,0.0029155912018387063,0.004631797700467479,0.012494017512560724,0.006639920232740855,0.004400208607050532,0.0,0.0037023623648470886,0.0,0.0,0.0,0.0,0.0,0.013437978302031552,0.0,0.0021205734956704055,0.0,0.0030095237336661765,0.0008609706214555177,0.0009116236439023259,0.005995892497328803,0.0,0.0,0.0016983950613350114,0.0,0.006051011983172868,0.0,0.0023705249828355466,0.0018711637752227197,0.011832064900282633,0.006657876173247431,0.004866530021806726,0.0,0.002699619577280236,0.004409915118986897,0.008143040227153002,0.0,0.0,0.0028005031367226117,0.0,0.1499646373378911
air_pump_01s.jpg,0.0,0.004492165713058842,0.0022071472566529086,0.0,0.0,0.003314141056037672,0.0,0.032870423699383734,0.0018289087315015923,0.0,0.0015738615870880914,0.0003780062281936635,0.013002714725840903,0.004458939057998459,0.0074687451054995194,0.0,0.005268845711158198,0.0,0.0,0.0,0.0,0.0019380788647445802,0.013953613053776803,0.0,0.0016631515636981156,0.0,0.0038664162848832152,0.0005671582323522073,0.0016565532157706874,0.009266079264128785,0.0,0.0,0.002702759446839768,0.0,0.0045021882036823955,0.0,0.0010222403576854691,0.0022283604998874383,0.021534071962390537,0.012881723472533694,0.004599551145488629,0.0,0.0022800309446181772,0.003731757687187954,0.0022207980440126568,0.0,0.0,0.002290884455112793,0.0,0.16976931557120747
airbag_01b.jpg,0.0,0.009193377302228783,0.013052878568447623,0.0,0.0,0.0017370301309177826,0.0,0.05681311660139,0.003330861518600124,0.00247497901431004,0.0007439422570917676,0.0,0.020908014318133366,0.0013311133611202714,0.013152048544681272,0.0,0.007607070862180088,0.0,0.0,0.0,0.0,0.0029605436580855066,0.007047508109457859,0.0,0.0018766591199382416,0.0,0.004491837096312155,0.0006780217186546309,0.0011445010347143833,0.007012410536381276,0.0,0.0,0.004300419101641222,0.0,0.013379137229981805,0.0,0.002900155011170556,0.004911377630248885,0.012590694223477042,0.004971392041702053,0.007960235698593502,0.0,0.0022122324943275574,0.0043309733325152516,0.008074532023119991,0.0,0.0,0.005772635621145234,0.0,0.22695969816056827
airboat_01s.jpg,0.0,0.007447335662203317,0.01999991820466639,0.0,0.0,0.005858070875279868,0.0,0.054695539322485054,0.0025048927377309812,0.002137079828242811,0.002564163257173669,0.0033978184956618097,0.012259862305777441,0.005209467611109863,0.00026951272396658456,0.0,0.0021986917465571685,0.0,0.0,0.0,0.0,0.0014799846351971457,0.007499669336745643,0.0,0.0006464416023854782,0.0,0.002952911272662563,0.0005118462195294856,0.004641375403789378,0.0,0.0,0.0,0.0012111278793688228,0.0,0.01939484409755627,0.0,0.002861530148366718,0.0038625777805802422,0.012019227925349775,0.004397784803577111,0.0029687052575649514,0.0,0.003942086273959944,0.003802291805472253,0.005045461557212036,0.0,0.0,0.0013423658069297202,0.0,0.19712258457710247
aircraft_carrier_01b.jpg,0.0,0.004193465577134061,0.005782955620351022,0.0,0.0,0.0010208730337251462,0.0,0.05681311660139,0.0035086122875435813,0.0009450641794774139,0.001018502593009465,0.003452064146906823,0.01767884745730961,0.002380680856321746,0.002721727828365024,0.0,0.011340405927770589,0.0,0.0,0.0,0.0,0.001773360827006041,0.007902201219696725,0.0,0.0007210674507777402,0.0,0.004820026159172195,0.00033501713105659045,0.005120206800458939,0.0012629273151803266,0.0,0.0,0.0008641575079232781,0.0,0.009882001039855523,0.0,0.0016252321437430868,0.0022569607765985968,0.01259326748984561,0.0038221085301968338,0.0,0.0,0.0013692186685045427,0.0038935499913699064,0.010031189885165416,0.0,0.0,0.004747461973517781,0.0,0.1838762710193736
