image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
catapult_01b.jpg,36.68552,-0.49413782,2.0399213,-0.25252652,7.687051,7.4092946,31.49792,17.049408,35.350903,0.02330346,0.55699366,12.888144,1.4185859,13.252759,5.8012104,8.085234,6.5747275,-0.89798105,1.5317863,18.589817,2.2866178,6.673202,4.111812,-3.1891067,1.4171658,-4.5378575,30.153694,6.961672,12.812504,2.0969312,1.231073,-0.8041673,0.50346327,0.80040115,-1.1056445,3.490434,-1.5461888,-0.36522895,7.794923,4.2465305,-0.63282365,16.360792,10.844646,4.752165,5.421741,3.285525,4.906848,1.7694212,3.8204572
sled_01b.jpg,28.034618,2.1726542,10.287852,16.851511,19.288773,7.6528296,27.96961,34.835274,36.05587,-0.2575044,3.555851,11.049172,0.93935496,29.622194,-3.3043652,5.735405,-0.2112269,-1.3318989,-3.1380863,9.127109,13.5897045,7.7031903,3.5290103,0.5788341,0.13638419,-0.7455993,4.9066257,6.315736,8.127408,-0.08060923,8.956442,5.193589,15.508736,1.7285328,0.9216754,0.2977754,3.0078359,1.6333808,5.399526,-0.9591121,-2.8656025,9.118745,17.885294,7.4243636,6.5669203,0.15162374,6.3733935,5.501924,2.623529
alpaca_01b.jpg,3.5537333,7.1340084,80.9435,7.2175236,4.039033,9.580422,4.1685863,10.1268635,2.098012,6.306109,6.009866,4.45824,2.6012092,6.2417626,2.1266098,1.7975556,7.1208963,-0.07044077,4.092346,2.5896614,4.310081,1.3569491,2.5952182,2.2463953,-1.0712242,1.903976,2.5597346,1.3847681,4.1541395,2.3899448,-0.79961514,0.79954636,6.8820066,-3.5352376,-2.5131032,0.59694463,-1.6579847,0.3459056,-1.4380397,0.9746979,3.605289,0.99735206,2.1924832,2.4814878,3.80411,-1.3606172,-2.3059263,2.684219,-0.00019837171
anchor_01b.jpg,45.532738,0.2966539,1.4217975,-1.5168049,4.0063767,7.0070148,32.921062,16.136269,7.875409,2.7335315,4.836531,15.239527,-0.035632588,7.4073935,4.537682,9.90625,2.3977368,1.4517531,3.6218307,8.884962,48.22142,2.6288989,2.1807592,3.2861824,1.236402,3.5955205,6.7947135,4.2926183,16.869434,3.3356628,0.62401724,-0.18657723,0.39704767,-5.3104343,5.3813195,16.623777,4.87571,1.0158771,3.5535202,-1.7296116,-0.16418733,8.043881,3.948681,0.39408234,5.370005,2.6423836,1.2611045,1.991177,1.6773417
springboard_01b.jpg,31.979788,5.028889,-0.99952567,22.087448,33.668633,-2.9092174,2.398039,16.482147,12.647581,-0.74967873,8.9795475,-1.6125835,11.377316,25.914366,6.6171517,3.5265229,4.387439,21.25303,-0.6073506,-1.9406265,5.7004886,4.1672564,11.246695,1.3546761,7.0431023,12.033035,0.30864486,3.7289705,0.17077732,2.5785913,3.4045808,11.608217,-0.119973905,8.662844,-2.3475423,4.992756,7.5097256,4.8079705,8.742842,-1.009706,1.0825386,1.1864849,4.082749,3.210105,2.7238753,6.6426754,4.8314404,0.8108002,4.161643
sheet_01b.jpg,8.997445,10.649832,5.5861745,46.391083,26.956257,6.0876718,6.3522177,1.1261408,18.8336,7.6236405,1.46464,1.0710907,-0.5023436,4.5054007,4.0423026,-1.1403171,4.2357235,9.159175,1.456142,0.47933346,4.919618,20.293085,3.8482287,12.567192,6.237034,4.6416864,-1.8964412,4.914384,1.8840982,7.221769,7.5803676,24.381334,4.1090574,12.144754,3.099306,1.3036646,8.214908,5.5272064,2.5471432,-2.6987042,-4.0318704,1.7347246,-0.9962617,-3.9921813,0.59421843,-0.110816725,0.7501338,3.9394073,4.106152
laptop_01b.jpg,41.075294,2.528845,2.2090669,7.9073133,21.954134,1.3972374,2.9130275,18.331156,1.2274325,6.390927,-1.3455877,4.5799146,45.59277,9.331181,4.6085844,1.317952,-1.5044338,27.21662,-1.4806877,3.3849294,-0.46196133,-0.03875014,1.8840439,1.1793593,-10.256588,15.682184,4.482746,7.980867,3.3592582,0.5481904,3.968995,1.5615425,-2.9977677,3.1225226,-0.1806397,6.754443,1.2428489,7.555562,4.207029,4.8126,2.2961721,1.6542898,1.6509645,1.2905494,0.007812865,-2.6108894,2.368699,1.6087463,0.9238392
anvil_01b.jpg,66.028984,3.6785455,2.1463451,-0.67958784,1.7770287,6.7636175,25.53337,7.860242,23.106691,-5.2791214,0.79631454,15.057163,-1.1993176,2.4278111,4.989346,29.86499,3.144521,1.6531959,3.6241374,-0.54637605,-1.6960796,8.42838,7.836045,3.104579,-2.027691,1.4100944,14.057469,1.0406249,3.1539266,8.152054,-2.7849007,0.70829445,-2.9778037,-4.5516977,-3.3779397,0.66480917,-0.095385686,4.172663,7.677081,1.8238289,-0.49026424,1.4406946,2.8529997,2.0511143,3.313995,-0.38869652,0.0055857003,0.63717926,2.7040691
jeep_01b.jpg,30.492262,-1.7224435,14.05392,14.26264,16.263142,-3.7020884,11.724588,60.81794,0.8526852,10.75603,5.3145103,-3.63778,3.697292,17.283253,13.209264,3.238187,1.0967839,8.211649,-0.15807804,4.293275,5.4646263,0.9998487,3.4622502,-4.795128,2.9682121,5.0789905,9.522174,4.2103844,-1.7312537,1.6076498,-2.2420564,4.3683124,0.6876988,3.8939006,-1.4735547,6.260196,0.89028215,-1.3573883,5.24474,0.88798904,0.5349573,0.08893609,4.836408,0.9272185,2.2340643,3.7098088,0.31426573,1.1589644,1.2637606
spur_01b.jpg,54.160435,1.5210139,11.866887,24.824154,-7.35463,2.7573948,8.959826,16.19168,19.81569,13.189903,2.2824864,23.549915,-1.2997046,16.107876,14.238596,13.711588,6.8685637,-1.75207,1.5767155,-0.73599106,-0.6394249,2.4431505,2.6604426,5.696534,1.7736446,5.6751747,24.499855,4.6582923,3.4662387,3.4185908,0.18117912,-1.4612554,-2.3440135,-1.7385311,-0.35329434,12.436426,24.813402,3.3561468,0.37481588,2.7712324,10.265183,1.6167426,4.110959,1.7015549,2.0756092,1.8852996,0.8328726,2.213413,1.391189
toaster_oven_01b.jpg,42.158405,36.919003,-1.7900838,4.739161,33.583576,-2.6259077,1.7088913,9.341138,3.9413214,-1.7689903,-3.751762,-2.420426,32.852875,-2.893491,9.135669,0.33290362,4.9882126,-3.8480341,13.621123,1.2796402,0.17243865,7.327102,-1.0855544,-1.3340092,3.608703,0.7649897,3.601939,0.17031264,-0.46534944,0.97024494,4.3280444,4.2784595,-0.6216515,2.5235777,2.1901455,-4.62796,-2.8981333,1.0416746,9.986414,18.326958,1.7923434,2.786705,2.8967383,6.968836,2.8527029,0.8501707,7.2071166,-0.64664686,-2.919698
vent_01b.jpg,40.247562,-2.315061,0.76322275,1.3892511,33.166824,-0.95198655,26.763973,-0.013775006,11.884719,0.6427059,0.6788429,-0.8596293,10.337327,-2.7334619,9.126703,2.8446026,10.262025,10.328899,-1.5258222,5.731669,3.4403396,18.600836,7.8021674,0.11492185,5.9362783,-0.89962363,0.7759411,1.0774742,2.7270024,-0.727587,7.660772,21.757956,7.6582084,8.773316,1.8866029,-3.1668956,-1.044369,2.7353146,7.6073008,6.3604326,7.0052104,5.3398128,-3.0317287,2.942523,-1.3048749,3.7193067,16.40455,0.67843014,4.5803814
seal_01b.jpg,-2.6083486,5.831801,80.25914,5.534373,0.5163094,1.2047225,-0.8944245,-1.0188552,1.4827394,8.230244,2.0435858,-0.64157176,-2.4073954,2.6306987,8.033428,1.3563077,-0.8414991,1.2669243,1.4670945,-1.7474618,29.922306,3.286216,2.9072025,2.555307,3.393727,0.5161019,2.5916579,1.0315748,4.521916,4.814354,0.5700285,2.308762,8.662571,1.5366843,7.865648,1.545782,3.3050425,3.1674616,0.096185505,-4.324237,0.5522992,-0.30241325,-0.096787825,-0.12577233,4.546107,1.3694344,-0.8463934,2.4070768,3.5344362
barbed_wire_01b.jpg,39.73349,-0.6900471,22.761816,5.3985553,3.4853332,29.992283,39.13998,6.517449,8.142385,3.378716,1.5053294,6.694194,-2.099609,5.093623,-3.7549555,5.71041,6.167432,4.1257305,-0.6517222,6.062632,0.7254052,7.3894167,-1.4238484,3.1599262,-4.3245034,-5.905771,13.372536,-1.4499778,3.9430332,-4.405872,19.956764,5.9918585,-1.3735318,-0.5702501,2.5640893,17.006618,1.327245,-1.793566,1.94344,-1.7908804,-2.2235343,8.517436,4.4831886,4.0912986,2.9981515,3.5355954,9.209555,4.4123507,-3.2224696
