image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
catapult_01b.jpg,1.0,0.09809287654802183,0.15956428606559472,0.10395390285524278,0.29655281156911517,0.2898149745250738,0.8741587828411198,0.5236656191016857,0.9676247536970984,0.11064500864830887,0.1235913083541008,0.4227213430049492,0.14449188206376348,0.4315662029390969,0.25080593893598363,0.30621196674144424,0.26956997883057987,0.08829641506206037,0.1472379064524735,0.5610329842575369,0.1655486695625559,0.2719587811551832,0.20982437695698275,0.032718105157686334,0.14445743316398568,0.0,0.8415504406449958,0.2789565095679024,0.4208864618140521,0.16094723679543244,0.13994317908570206,0.09057215653909001,0.12229276385710999,0.1294959067825047,0.08325889842480765,0.19475093956093242,0.07257213943714343,0.10121995826276003,0.29916957920296566,0.21309238914254422,0.09472862455290086,0.5069611169050863,0.37315000450897073,0.22535811142597428,0.24160073977441565,0.18978024059285295,0.22911042405489462,0.153002472929347,0.2027566688343283
sled_01b.jpg,0.796209246229301,0.13915108413783056,0.3453286579954177,0.5120872905759466,0.5740092274651855,0.2783823507233514,0.7945576300824544,0.9689891080732159,1.0,0.0774096187311401,0.1742930692649926,0.3646710220877949,0.10781744922093352,0.8365437613035402,0.0,0.2296675859294662,0.07858536119723186,0.05011317361233654,0.004224540304576224,0.3158384124696491,0.42921668567671567,0.27966183240693643,0.17361114498624744,0.0986579292595284,0.08741689099459446,0.06500890777197388,0.20861132709898034,0.2444116797350845,0.29043965672237654,0.08190387973088128,0.31150238655077955,0.21590201778062548,0.47797227593802594,0.12786757940917995,0.10736827609200872,0.09151725292535853,0.16037000459793999,0.125450114180212,0.22113412574323235,0.05958432636601724,0.011147359708866766,0.3156259137394586,0.5383519456204875,0.272577863050981,0.2507933565396987,0.08780407236997405,0.24587654648974253,0.22373568540057912,0.15060616812574332
alpaca_01b.jpg,0.0839142617585706,0.12629504539376543,1.0,0.12728363971196463,0.08965889897483506,0.15525397245045955,0.09119246000664669,0.1617223633796346,0.06668245478137921,0.11649495339996652,0.11298823669921884,0.09462117719903049,0.07263895004037087,0.11573326588156782,0.06702097546495533,0.06312586280882114,0.1261398335573613,0.041013832929245854,0.09028998084838805,0.072502255289383,0.09286737494997795,0.05791027232395575,0.07256803278745964,0.06843891213639537,0.029167261135777195,0.06438559280743797,0.0721480028366333,0.058239574119772354,0.09102144892846978,0.07013815035986048,0.03238237854539151,0.0513121299293658,0.12331202496567609,0.0,0.01209930959006186,0.04891387285597885,0.02222160218454779,0.04594224902338029,0.024825156714936514,0.05338545092084804,0.08452454194817419,0.053653614965950905,0.06780073853755125,0.07122177213973899,0.08687804539351923,0.025741629927007806,0.014551724314592503,0.0736215617881108,0.0418453131369946
anchor_01b.jpg,0.9497741665190179,0.10474302213738186,0.12576122923505753,0.0708667661452557,0.1740423738693468,0.23009569276213174,0.7141821780681339,0.40063441815054035,0.2463177013466541,0.1502650320110432,0.1895500432907664,0.3838828594435594,0.09853575559776565,0.23757495357301683,0.18396740461874866,0.28425475819917567,0.14399223043540266,0.12632081381122642,0.1668588752771824,0.26517662213692456,1.0000000000000002,0.1483104462533068,0.1399389876916705,0.16058880852180757,0.12229795484592433,0.16636738847284804,0.22612980548293843,0.17938950043058755,0.41433028222226176,0.16151312546630764,0.1108583219767151,0.09571603930036102,0.10661842457416985,0.0,0.1997269465033271,0.40974129491344746,0.1902819252797675,0.11817844688410131,0.16558280328428676,0.06689143775839651,0.09613429307267618,0.24946483686443122,0.17296459129008726,0.10656303082704909,0.19951558636742386,0.14856234673716506,0.12275940906459504,0.13639750379429694,0.1305349140502312
springboard_01b.jpg,0.9538287520581034,0.21701948893092965,0.05220896551099679,0.6833825696875834,1.0,0.0,0.14509481399158436,0.5301395294678115,0.42530652375351174,0.05903951835288823,0.32502634162449306,0.035448608538242596,0.39057881323720434,0.7880064871171325,0.26044092246601785,0.17594637819394657,0.19948291986015665,0.6605704582355665,0.06293061989230511,0.02648025757139627,0.2353803163895055,0.19346335890749883,0.3870077723320777,0.11657036849819913,0.27208596435180343,0.4085054817764796,0.0879729733926628,0.18148108287959974,0.08420381969739808,0.1500309241791858,0.17261260929647193,0.39689140398474587,0.07625498667904225,0.31636800067398163,0.015355607119001177,0.21603165067349064,0.2848429551234646,0.2109798092454334,0.31855506194535693,0.05193064598459838,0.10913041516512956,0.11197219779760487,0.19115301537785281,0.16729584524737406,0.1540028360988649,0.26113871360794894,0.21162145165315674,0.10170137280675193,0.19330989444912816
sheet_01b.jpg,0.2584004807620015,0.29117101260474754,0.1907473531687257,0.9999999999999999,0.6145639100941674,0.20069316685444288,0.20593970403962886,0.10229490444722737,0.4534734452900967,0.23115486329287482,0.10900810106057768,0.10120313777574161,0.06999841465057854,0.16931319021071062,0.16012891858889008,0.05734597251893617,0.16396488786394647,0.26160794857367475,0.10883956670415895,0.08946726750043957,0.17752804618541043,0.48241829880595605,0.15627999886258148,0.32919655198142356,0.20365535351604372,0.172016040615344,0.04235033959752146,0.17742424425301512,0.11732689581011331,0.2231848521590169,0.230296664851845,0.5634974249644011,0.16145281565359476,0.3208186611298337,0.1414271858181159,0.1058155986555123,0.24288102092806005,0.18957788378972656,0.1304765618905615,0.02643966904167893,0.0,0.11436448306100211,0.0602029134612333,0.0007871236673732684,0.09174569353964099,0.07776326872197849,0.0948378442267128,0.15808827453569982,0.1613951950700293
laptop_01b.jpg,0.9191131973262789,0.22892712571557222,0.22320140009487666,0.32523026137560973,0.5767429233474806,0.20866534222291327,0.23580603200487998,0.5118723835643733,0.2056249330565268,0.29807889644855,0.1595542118854795,0.26565216022715965,0.9999999999999999,0.3507250522020325,0.266165501848741,0.20724571265438718,0.15671002341692092,0.6709693601133248,0.15713520466967587,0.24425558123694097,0.17537581488403142,0.18295354191895993,0.21738176292017536,0.20476416756661733,0.0,0.4644417219621396,0.2639123264407086,0.3265472630858174,0.243795930474259,0.1934628935215334,0.25471345615109847,0.21160727577208677,0.12997141882991745,0.23955710645769643,0.18041296553489478,0.30458776267401316,0.20590096845876008,0.31893204573631806,0.25897552842057736,0.26981846416211264,0.22476104559697893,0.21326794481684103,0.2132084042935641,0.20675506064008828,0.18378726690108058,0.13689859425062684,0.22605966213613413,0.21245247438654533,0.20018900127732892
anvil_01b.jpg,1.0,0.12561919643990432,0.1041321524158739,0.06450225446601195,0.09895298802876343,0.1688831701872702,0.4321036329202487,0.1842618497055175,0.3980727329771407,0.0,0.08519979469262412,0.2851889597392108,0.05721374557793258,0.10807933343297046,0.14400140548398305,0.49284876106103925,0.11813022310364175,0.09721640003073201,0.12485619622141864,0.0663703701486928,0.050247328545627024,0.19222921886801386,0.1839225194167058,0.11757009042621404,0.04559692592814281,0.09380722938124789,0.2711695997465108,0.0886259179731341,0.11826212395765043,0.1883541194182394,0.03497808118738771,0.08396543164923298,0.03227287679417157,0.010201136265219013,0.02666150908561371,0.0833556092488751,0.07269490172150894,0.1325485279265322,0.18169326372258382,0.09960929771105657,0.06715726260201552,0.09423635591361541,0.11404203006633241,0.10279666889032227,0.12050686737219077,0.06858161288351942,0.07411088922718737,0.08296813702751947,0.11195347927446128
jeep_01b.jpg,0.5378103947219783,0.046830373790782046,0.2872758213348597,0.29045689495879085,0.3209462785675561,0.01665887045550133,0.2517747836452336,1.0,0.08607756613362448,0.23701312061798424,0.15407964614610004,0.01763898618488622,0.12943183818199144,0.3364936539775887,0.2744025321297276,0.12243468023778434,0.08979784179578373,0.19823454986131728,0.07067265868439501,0.13851513543003355,0.15636754403863573,0.08832046536827085,0.1258495975222497,0.0,0.11832002886985868,0.15049012035224446,0.2182080862306271,0.13725181087401672,0.046696098710092324,0.0975838806988876,0.03891102302974157,0.13965877041445462,0.08356303046216343,0.13242832357724837,0.050623654726829725,0.16849271550600253,0.08665057622362668,0.052394131303233685,0.15301628632881487,0.08661562724059786,0.08123511767503389,0.07443736802552808,0.1467929528916404,0.08721351819732008,0.1071309803711663,0.12962260505788267,0.07787158695276984,0.09074552648566898,0.09234271136353508
spur_01b.jpg,1.0,0.14428406927636345,0.3124684498016868,0.523104120917372,0.0,0.16438290035132044,0.2652107414663384,0.38277306542714373,0.44168562611451356,0.3339756366997255,0.15666270368079754,0.5023898617354952,0.09842996020568295,0.38141073247667057,0.3510233793949499,0.3424562422229417,0.2312148040484067,0.09107622661213152,0.14518956454000334,0.10759378926121593,0.10916358618819634,0.1592744882899823,0.16280682788842052,0.21216207769592701,0.1483908795349562,0.2118148570598113,0.5178322578379784,0.19528423321994376,0.1759059947347857,0.17513142187202435,0.12250347325488481,0.09580376124125042,0.08145348623138088,0.09129631741427893,0.11381497621761434,0.321726978586465,0.5229293344646552,0.17411632093699325,0.12565126737653615,0.1646078468745827,0.28643086047295896,0.1458402523024238,0.18638668430245503,0.14721897635969336,0.1532996705766303,0.15020596336848543,0.13309752009528072,0.1555398340227715,0.14217361226879952
