image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
aardvark_01b.jpg,2.4303532,7.219368,86.533356,-1.4188756,2.507844,3.2050736,3.1117861,3.0710256,5.1699553,6.80516,-0.7699534,0.9764704,2.5813012,2.4996097,2.0937412,1.2613816,0.71683174,2.9220176,0.30225673,-0.21386388,2.8858442,2.7828736,-0.5704117,-0.4502052,0.021977443,-1.4862733,1.1050317,-1.4840579,1.3122383,2.6418839,-2.0940213,0.9713199,1.3471736,1.3977593,4.4447618,1.3451598,3.2784848,2.1414309,3.0691748,-0.74109066,0.037793815,1.6802046,2.042003,1.4314873,5.0971184,-1.4153061,-1.2238858,-0.41150013,1.6592106
abacus_01b.jpg,45.56857,6.8519173,0.57252234,10.393619,19.398293,1.59065,1.338908,2.3117433,27.266323,1.551145,6.9001346,18.828625,27.717447,3.306765,11.765086,5.96995,20.992943,17.83394,-0.20779651,12.663465,2.0745716,3.9433935,3.439345,-3.457684,-1.2640791,2.733489,7.122705,5.1108527,-1.6438093,9.253626,8.141034,-0.3873927,3.0214982,3.5413072,2.505363,1.486718,2.2797086,3.162349,4.5516863,0.3454659,-0.3805777,2.5285878,2.1448958,4.4471107,-0.58296335,5.0019217,6.3835783,2.0597079,2.7951438
accordion_01b.jpg,26.691944,4.6193137,5.47408,5.3318152,9.811142,3.0541034,1.079946,9.36407,10.133272,11.7590885,8.106012,22.304115,25.89621,13.696975,6.236302,0.7622128,9.313236,18.655464,-1.0295624,7.060179,-0.2839554,2.0419266,-1.3217603,-0.31358573,-3.6133006,7.527265,1.3635092,51.80062,0.8004341,-2.6088524,8.862906,11.523909,1.3254218,1.2509888,2.6249876,1.0820966,1.8994193,-5.3292975,2.2485156,0.3741513,2.842631,0.5224999,9.131309,0.9647809,4.3429875,-1.7958112,10.403023,5.5490723,2.6160488
acorn_01b.jpg,13.240925,39.892406,26.025442,3.2641253,1.8460846,35.581036,10.784631,0.6256667,30.63373,1.115416,-4.3396974,5.8701406,1.9287895,5.5040503,10.9557905,6.4596825,10.896111,4.3566594,0.93406457,-1.8989062,3.315919,21.225239,2.3748555,8.807266,0.53521943,6.1107183,2.710934,4.5504117,2.216784,27.247704,6.694212,1.318604,1.9632962,-0.71468586,8.871362,0.6975675,0.15282743,2.332481,1.3104485,2.296167,0.93604505,-1.7618326,5.3884873,-0.021915324,2.4722762,2.0573986,3.7745368,4.804986,7.37317
air_conditioner_01b.jpg,38.279633,0.25501233,-4.5977826,5.859708,46.299267,3.9268754,13.658895,10.40051,5.6155314,2.8725848,4.280041,3.0697482,41.020752,2.7816095,5.1300297,4.3530927,3.299413,2.0919898,5.3223605,2.899905,7.0414767,-2.9091675,4.567087,4.508234,10.908487,0.7537855,0.9591434,4.5639596,2.5715585,-1.4967047,2.2260525,6.5306225,9.027528,5.8843393,-2.9120572,-3.5970411,1.8251065,3.963191,16.969929,10.382762,2.4885511,6.6087627,2.9200273,1.1627555,5.826246,3.2099507,8.693034,2.71525,2.1998265
air_mattress_01b.jpg,18.302282,5.792169,0.8259512,23.28821,51.01381,-0.4760819,4.023951,7.2610593,14.196033,1.2265018,9.181644,5.2264123,8.275974,25.436872,1.9528255,3.7363656,0.08923542,6.564669,4.074993,4.076986,7.5459337,-3.5437622,9.642452,2.189643,11.106909,14.584644,7.0495687,7.9171906,-0.062244106,4.19229,4.2872944,9.723641,2.4344797,6.5803595,1.099472,-0.4938893,4.800334,0.1397139,7.4723063,5.4887123,2.8650157,6.1468534,8.239013,5.4384236,4.446716,5.36796,2.434982,1.7589092,3.657614
air_pump_01s.jpg,49.012314,-1.5184171,-3.2519321,-3.166843,5.184692,6.6068625,14.728682,26.28099,2.4196417,-4.9263706,1.8649913,-4.218746,7.23507,14.314374,4.2974925,16.336447,0.18511318,5.218668,7.9367228,17.749245,5.7856994,1.868562,8.610497,-3.0619082,6.433708,5.788177,8.528784,2.5378067,1.3282905,6.893341,1.9336985,3.1866853,4.4792504,3.7063832,-1.5108136,4.682958,-1.3689673,-0.58949643,14.895177,12.351504,1.0621091,4.172485,4.912179,2.5883105,-2.7719,4.5643415,1.8938608,-0.63785344,4.1487556
airbag_01b.jpg,31.42236,2.1775608,5.3304205,13.271613,13.990937,1.1765428,0.16059913,52.748657,9.073689,6.167401,-1.8758606,-5.332588,15.72455,0.8524297,12.157588,7.2614856,2.6140702,5.8546805,0.35613394,2.2054706,3.0580363,5.844296,2.029528,2.8866892,8.470316,8.059234,11.499564,4.2759404,-0.67940485,4.299352,4.6009293,7.108119,10.782268,9.259638,5.596944,6.783162,5.5350924,4.9601345,7.1468964,1.8475026,5.8273716,2.9977903,4.9465494,4.0585494,3.1023993,5.910765,2.7963395,6.303679,2.7533963
airboat_01s.jpg,19.65653,1.3858218,10.821905,6.0932713,12.1164665,15.987669,14.111733,47.242104,5.7568893,4.9250717,6.7511687,2.0901527,7.149545,18.061798,-3.8827114,0.25495067,-2.0989525,0.04827641,3.4299314,5.0375795,49.234207,0.9289995,2.9967992,0.13443065,0.16269442,2.652704,5.9699035,2.4622734,13.152121,-4.2125225,2.464328,3.3398283,-0.036230404,0.08896813,10.367056,-2.0426943,5.654797,3.2363303,6.749956,1.632297,-0.38260874,5.3289948,12.642807,3.3743598,0.6376054,2.1909046,4.500443,-1.7225438,2.094019
aircraft_carrier_01b.jpg,36.391758,-1.4476705,-0.21806127,3.0089211,11.458741,-1.0690583,6.85431,50.309467,9.678637,-0.53331274,-0.21017697,1.8978449,12.169047,5.7835326,-1.2641516,2.8188574,6.5267334,9.506724,2.357959,4.0418496,46.062435,1.6482154,3.125514,0.7926613,0.33055046,-0.30015874,12.412444,-0.19578728,15.021526,-3.048973,-2.5012958,3.5233643,-1.6251719,-1.1532688,2.952908,3.500106,1.075543,-0.2126229,7.1284204,0.53577864,-4.691682,6.012591,1.333006,3.303241,5.2316008,-0.45967036,2.5570278,4.3705854,-2.6147861
