image,Entropy,Entropy Change,Weighted Entropy,gt
0.jpg,3.159620210497461,8.282608683916726,11.442228894414187,36
1.jpg,3.304237481539324,8.524698026800968,11.82893550834029,42
2.jpg,3.302407629257029,7.619861495892356,10.922269125149384,33
3.jpg,3.292003135139464,7.923278769785324,11.215281904924788,45
4.jpg,3.1921497746693337,7.532937085880089,10.725086860549425,59
5.jpg,3.090416438358407,9.944161648325927,13.034578086684334,59
6.jpg,3.3350206947737053,7.266666775199982,10.601687469973688,46
7.jpg,3.293379172163452,6.94466460235933,10.238043774522785,52
8.jpg,3.3575098817044786,6.34629379589226,9.703803677596738,11
9.jpg,3.308947574422832,8.1449662525786,11.453913827001433,33
10.jpg,3.4063075891192782,6.807447851175694,10.213755440294973,19
11.jpg,3.461610747905966,9.404870675270317,12.866481423176282,19
12.jpg,3.2508976353979846,9.960099868874297,13.210997504272282,22
13.jpg,3.2293823957104912,8.101867610528318,11.33125000623881,47
14.jpg,3.283975202644871,8.17148159055818,11.455456793203052,54
15.jpg,3.284778871312328,7.678408885146305,10.963187756458632,48
16.jpg,3.1788965260989106,7.370066381021104,10.548962907120014,62
17.jpg,3.397635778262942,6.85056023902148,10.24819601728442,60
18.jpg,3.504157114910231,7.286849487299746,10.791006602209976,62
19.jpg,3.235949586036972,6.976617735258356,10.212567321295328,26
20.jpg,3.303063103911618,8.923478286695893,12.226541390607512,22
21.jpg,3.3994820330321125,7.782109340773526,11.181591373805638,89
22.jpg,3.326811201113556,7.219192817364202,10.546004018477758,52
23.jpg,3.2995662633222773,7.00172603046469,10.301292293786968,89
24.jpg,3.207724668297112,8.913281889704852,12.121006558001962,68
25.jpg,3.508260598258344,7.596437160467655,11.104697758726,82
26.jpg,3.2693141086298314,7.622934023331092,10.892248131960924,71
27.jpg,3.241363521202263,6.612756931643461,9.854120452845724,86
28.jpg,3.3337067432921947,7.670129529263264,11.00383627255546,80
29.jpg,3.3581608234216227,7.938440548620417,11.29660137204204,54
30.jpg,3.168586864339959,7.604155898451541,10.7727427627915,34
31.jpg,3.4102819068450394,7.4986217944729905,10.90890370131803,77
32.jpg,3.1147024450626946,9.032985864738722,12.147688309801415,69
33.jpg,3.3462860913598504,8.692451059904888,12.03873715126474,18
34.jpg,3.3838830982818595,8.204864756395969,11.588747854677829,40
35.jpg,3.261385066844075,7.8925766123086545,11.15396167915273,16
