image,Entropy,Entropy Change,Weighted Entropy,gt
0.jpg,3.1881219928148465,7.591235314655421,10.779357307470269,44
1.jpg,3.309210378444635,7.709538408949071,11.018748787393706,57
2.jpg,3.450269013838832,6.4531297360268,9.903398749865632,61
3.jpg,3.5137267887610912,6.947193363622342,10.460920152383434,46
4.jpg,3.2408824596850336,8.692341689829087,11.93322414951412,40
5.jpg,3.228406662288082,8.34051112112807,11.568917783416152,50
6.jpg,3.17344293267582,7.994397103092902,11.16784003576872,49
7.jpg,3.2786068625609674,7.557413170765396,10.836020033326363,49
8.jpg,2.9503885617840635,7.8213492229782515,10.771737784762315,40
9.jpg,3.051305493163195,8.897540380047454,11.948845873210647,68
10.jpg,3.2904889578670686,7.610339055230284,10.900828013097351,26
11.jpg,3.2374939034221435,7.506558674539075,10.744052577961218,45
12.jpg,3.2078581746897985,8.54827342891293,11.756131603602729,42
13.jpg,3.288074259922356,6.9430312241841206,10.231105484106475,15
14.jpg,3.2029362947509905,9.657636725895763,12.860573020646754,70
15.jpg,3.299151429037656,7.535260457692496,10.834411886730152,34
16.jpg,3.2592264430437616,7.138338359303608,10.39756480234737,43
17.jpg,3.110246865680945,7.812978506887945,10.92322537256889,18
18.jpg,3.348304238401592,8.739253664605078,12.08755790300667,85
19.jpg,2.7920050384322024,7.686621549020503,10.478626587452704,68
20.jpg,3.1154275902962243,6.6668081607161325,9.782235751012356,50
21.jpg,3.230759099200794,7.499707416263852,10.730466515464649,36
22.jpg,2.984633837422681,7.971298968616964,10.955932806039645,22
23.jpg,3.2339403874688157,7.806733867692488,11.040674255161305,56
24.jpg,3.3222877070242705,6.315008664850031,9.6372963718743,77
25.jpg,3.312115223434228,6.589464330048347,9.901579553482575,74
26.jpg,3.1060132928215687,7.742403510626909,10.848416803448478,58
27.jpg,3.2039588880919805,10.066782958753842,13.270741846845825,20
28.jpg,3.234115377650713,8.938303694100549,12.172419071751262,22
29.jpg,2.937549130762084,7.767093803573955,10.70464293433604,65
30.jpg,3.1333514745221605,8.923105294999118,12.05645676952128,75
31.jpg,3.2406842472028226,7.8688612948771475,11.109545542079973,87
32.jpg,3.3724855025016938,6.711919957453137,10.08440545995483,78
33.jpg,3.177451911446657,7.915088033938197,11.092539945384852,92
34.jpg,3.0300778046598125,7.940336314160277,10.97041411882009,36
35.jpg,3.145893923190737,7.103923150423354,10.249817073614093,47
36.jpg,3.2673908211096125,8.75395181495665,12.021342636066263,87
37.jpg,3.160033725353168,8.810212921466329,11.970246646819495,36
38.jpg,3.357762367434107,8.352650764819458,11.710413132253564,26
39.jpg,3.2613442207010714,7.545009210856123,10.806353431557197,69
40.jpg,3.158478820186702,7.209625120163496,10.368103940350196,73
41.jpg,3.2748455879878438,6.704749972305965,9.97959556029381,82
42.jpg,3.420090128854039,6.80490269292457,10.22499282177861,44
43.jpg,3.3293920047707743,8.146311987923417,11.475703992694193,46
44.jpg,3.401488077187274,7.0840220688940025,10.485510146081277,25
45.jpg,3.3961546338904083,9.165854137720604,12.562008771611012,68
46.jpg,3.2962013945401134,7.541410642323875,10.837612036863987,10
47.jpg,3.3791309059575867,7.5422729363928545,10.921403842350442,75
48.jpg,3.248328588472373,6.893639023503754,10.141967611976128,68
49.jpg,3.4040397396086792,7.5733948808320175,10.977434620440697,38
50.jpg,3.2593812153828403,8.421595956947971,11.680977172330811,69
51.jpg,3.4016655408993897,8.555743326852156,11.957408867751546,22
52.jpg,3.4007235776111697,9.044370792516728,12.445094370127896,13
53.jpg,3.302032623122009,9.680335831233702,12.982368454355711,64
54.jpg,3.2261826431286904,8.839041352491693,12.065223995620382,44
55.jpg,3.32640329206432,7.65025783789923,10.97666112996355,55
56.jpg,3.1676838456742384,7.020004107962436,10.187687953636674,39
57.jpg,3.4523713827277183,8.256386269593554,11.708757652321273,32
58.jpg,3.3128096338406974,8.169797861636475,11.482607495477172,30
59.jpg,2.9803151456812365,7.809720626907943,10.79003577258918,52
60.jpg,3.1825449279165485,8.058153218078436,11.240698145994983,45
61.jpg,3.264479368431931,8.045161477281995,11.309640845713924,45
62.jpg,3.341209311862951,8.43773350095725,11.7789428128202,50
63.jpg,3.2356646391778283,7.685531950157354,10.921196589335182,53
64.jpg,3.1424470833891167,8.432126942364103,11.57457402575322,55
65.jpg,3.138300844485677,6.540382040721028,9.678682885206705,24
66.jpg,3.3925094359503176,6.51452041836462,9.907029854314938,70
67.jpg,3.268083687149403,6.179359333751876,9.44744302090128,54
68.jpg,3.207439556259776,8.243806038838477,11.451245595098252,57
69.jpg,3.181938523052969,7.010662339512368,10.192600862565335,58
70.jpg,3.066617404753888,7.436734629867868,10.503352034621756,81
71.jpg,3.0984551943466485,8.819640828052759,11.918096022399409,67
72.jpg,3.1506985084956427,7.672389669807704,10.823088178303347,44
73.jpg,3.2619017094988028,7.584560426041762,10.846462135540564,61
74.jpg,3.283847095392523,8.469953827270023,11.753800922662546,47
75.png,3.1107937728968227,8.007963686940837,11.11875745983766,92
76.png,3.1973495861803785,8.3459645497303,11.54331413591068,90
77.png,3.3295261167398107,9.36717081616576,12.69669693290557,53
78.png,3.210752332726498,7.665804841204737,10.876557173931236,42
79.jpg,3.246420685018507,8.649993535958718,11.896414220977224,65
80.png,3.278316656033029,8.235183418638684,11.513500074671713,68
81.png,3.1569714379650877,7.3233581262328125,10.4803295641979,30
82.png,3.262703834423094,7.029993726904865,10.29269756132796,59
83.png,3.5682342546550787,7.298381984068668,10.866616238723749,51
84.png,3.167592594259413,6.4227139191731935,9.590306513432608,86
85.png,3.1580949657112187,6.823260164146644,9.981355129857864,56
86.png,3.031575048592032,7.2084312101158785,10.240006258707911,76
87.png,2.9114870452319197,7.967223212044467,10.878710257276389,82
88.png,2.9922247568258618,8.131792707028414,11.124017463854276,29
89.png,3.221818787561673,5.857008407118737,9.07882719468041,74
90.png,3.0957541207688246,9.324619205176452,12.420373325945278,29
91.png,3.195941328553739,7.112751120915901,10.30869244946964,40
92.png,3.05762032079325,8.162312121662566,11.219932442455816,71
93.png,3.3770978800062204,8.43075820406935,11.80785608407557,62
94.png,3.2546634642263204,8.103917611731408,11.358581075957728,72
95.png,3.2025349109720365,7.958949698349705,11.16148460932174,21
96.png,2.900906235498639,9.521921877358007,12.422828112856646,46
97.png,3.2634176174200062,8.436559468511435,11.69997708593144,71
98.png,3.2647651778575355,8.168696556381649,11.433461734239184,63
99.png,2.9963833947020757,7.694101333865658,10.690484728567732,27
100.png,3.3946863426771627,7.231175932384882,10.625862275062044,38
101.png,3.326114396485849,8.055472894075988,11.381587290561836,72
102.png,3.1807647257304312,9.112303739445158,12.29306846517559,37
103.png,3.4451154324167086,7.09555640513832,10.54067183755503,39
104.png,3.253637458241663,7.598903556907252,10.852541015148915,61
105.png,2.88915802476811,8.171695328131648,11.060853352899755,14
106.jpg,3.1025932375502725,8.779437498687031,11.882030736237304,59
107.jpg,3.2363227221384943,8.089992994662875,11.32631571680137,64
108.jpg,3.262062477364154,8.021865226656246,11.2839277040204,67
109.jpg,3.010986224077027,6.595447689477126,9.606433913554152,28
110.jpg,3.130775223336812,8.174468711680793,11.305243935017604,48
111.jpg,3.159064223367322,7.05187404534084,10.210938268708162,31
112.jpg,3.256499541800088,8.255962198616142,11.512461740416231,44
113.jpg,3.064636627872322,6.746335808179662,9.810972436051983,52
114.jpg,3.1215739545511667,7.719327773154849,10.840901727706015,50
115.jpg,2.9864929498534094,7.741449674666088,10.727942624519496,78
116.jpg,3.2543790880171293,6.757720404227041,10.01209949224417,76
117.jpg,3.389889505880443,6.421238117252496,9.81112762313294,66
118.jpg,3.315450281385532,6.964651817290926,10.280102098676458,65
119.jpg,3.385546878196248,6.968198961188104,10.353745839384352,49
120.jpg,3.284327287608821,6.312689113497044,9.597016401105863,35
121.jpg,3.406566831868492,7.854091670591659,11.260658502460153,40
122.jpg,3.261910725521688,7.485551892748705,10.747462618270394,51
123.jpg,3.2997395875616675,6.228934800789341,9.528674388351009,53
124.jpg,3.4894781189387194,7.41193931028321,10.90141742922193,60
125.jpg,3.197499386614373,5.380372155720284,8.577871542334657,98
126.jpg,3.4312930024090447,7.14378032596541,10.575073328374454,75
127.jpg,3.4018101027617256,6.834083006975936,10.235893109737662,50
128.jpg,3.303186952626733,7.092350739221121,10.395537691847856,47
129.jpg,3.2987152840112923,8.086137413917816,11.384852697929109,50
130.jpg,3.1712277474046697,6.875934723579494,10.047162470984164,48
131.jpg,3.109757771943704,6.657721539331413,9.767479311275116,52
132.jpg,3.159100728359914,7.520133922474186,10.6792346508341,51
133.jpg,3.274701975434009,6.99203939887173,10.26674137430574,75
134.jpg,3.2678596054089786,7.838355021549573,11.10621462695855,58
135.jpg,3.0762322424462667,7.205596032773827,10.281828275220091,100
136.jpg,3.3305503412905964,7.6008199777080465,10.931370318998642,56
137.jpg,2.9672289162577568,7.631214535258448,10.598443451516204,91
138.jpg,3.386507784628094,6.814194305647142,10.200702090275236,27
139.jpg,3.1227255537862404,8.630023348949901,11.752748902736142,13
140.jpg,3.280062624205831,7.889423246152978,11.169485870358807,33
141.jpg,3.0330932589702435,9.95360826076232,12.986701519732565,39
142.jpg,3.013279340401136,7.528282200827903,10.541561541229038,35
143.jpg,3.3367704841097305,7.495986844424777,10.832757328534507,64
144.jpg,3.1539479923890235,7.449365587925307,10.60331358031433,68
145.jpg,3.4280453666535653,6.522357608824844,9.95040297547841,68
146.jpg,3.3066465724934555,7.1886800415748375,10.495326614068292,65
147.jpg,3.341082504237441,6.80547133597274,10.14655384021018,75
148.jpg,3.275390855767088,7.328187566514553,10.60357842228164,26
149.jpg,3.470600793914443,8.416961158691915,11.887561952606358,27
150.jpg,3.1625024187357216,9.188982706225216,12.351485124960938,15
151.jpg,3.264366754307808,8.5969484476634,11.861315201971207,20
152.jpg,3.171041076867779,8.68851571816307,11.859556795030848,49
153.jpg,3.1113257902904867,8.34423470352939,11.455560493819876,31
154.jpg,3.274428714272717,7.631219083745029,10.905647798017746,76
155.jpg,3.3010971870193204,6.591257922838858,9.89235510985818,20
156.jpg,3.227199437490573,6.814998351023196,10.04219778851377,39
157.jpg,3.1491691842863188,7.060151355222977,10.209320539509296,21
158.jpg,3.2813965618352983,6.968026664845568,10.249423226680866,46
159.jpg,3.156284554916027,7.603137556202064,10.759422111118091,77
160.jpg,3.100869730526878,7.357893065919276,10.458762796446154,38
161.jpg,3.234645121559067,7.945671101545724,11.180316223104793,56
162.jpg,3.1786352227643526,7.662525876077819,10.841161098842171,72
163.jpg,3.0429727817516854,7.593254570461501,10.636227352213186,28
164.jpg,3.488457355901683,8.496473471883855,11.984930827785538,58
165.jpg,3.287863884063733,6.957568511351714,10.245432395415447,68
166.jpg,3.5285899891290637,7.7255775964258895,11.254167585554953,71
167.jpg,3.166611760716468,6.339038035720598,9.505649796437066,53
168.jpg,3.3050971731952115,7.420478678741496,10.725575851936709,23
169.jpg,3.1566385350070414,6.815971177367548,9.97260971237459,40
170.jpg,3.101473192949804,7.564492841386951,10.665966034336757,40
171.jpg,2.9838556281025994,8.741990305038165,11.725845933140764,47
